i_id,商品名称,缺失字段,缺失原因,建议补充问题,优先级
YH06K27B03S06,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B03S06,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B03S06,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B04S03,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B04S03,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B04S03,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B04S03,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B04S03,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B04S03,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B04S03,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B04S03,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B04S06,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B04S06,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B04S06,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B04S06,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B04S06,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B04S06,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B04S06,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B04S06,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B05S03,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B05S03,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B05S03,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B05S03,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B05S03,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B05S03,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B05S03,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B05S03,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B05S06,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B05S06,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B05S06,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B05S06,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B05S06,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B05S06,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B05S06,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B05S06,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B06S03,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B06S03,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B06S03,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B06S03,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B06S03,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B06S03,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B06S03,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B06S03,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B06S06,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B06S06,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B06S06,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B06S06,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B06S06,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B06S06,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B06S06,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B06S06,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B07S03,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B07S03,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B07S03,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B07S03,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B07S03,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B07S03,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B07S03,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B07S03,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B07S06,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B07S06,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B07S06,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B07S06,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B07S06,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B07S06,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B07S06,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B07S06,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B08S03,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B08S03,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B08S03,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B08S03,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B08S03,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B08S03,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B08S03,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B08S03,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K27B08S06,萌兔铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K27B08S06,萌兔铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K27B08S06,萌兔铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K27B08S06,萌兔铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K27B08S06,萌兔铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K27B08S06,萌兔铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K27B08S06,萌兔铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K27B08S06,萌兔铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B01S03,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B01S03,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B01S03,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B01S03,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B01S03,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B01S03,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B01S03,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B01S03,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B01S06,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B01S06,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B01S06,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B01S06,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B01S06,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B01S06,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B01S06,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B01S06,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B02S03,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B02S03,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B02S03,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B02S03,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B02S03,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B02S03,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B02S03,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B02S03,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B02S06,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B02S06,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B02S06,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B02S06,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B02S06,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B02S06,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B02S06,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B02S06,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B03S03,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B03S03,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B03S03,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B03S03,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B03S03,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B03S03,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B03S03,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B03S03,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B03S06,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B03S06,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B03S06,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B03S06,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B03S06,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B03S06,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B03S06,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B03S06,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B04S03,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
YH06K28B04S03,奶牛铁杆收纳架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH06K28B04S03,奶牛铁杆收纳架,price,API数据中该字段为空,请补充成本价或售价,M
YH06K28B04S03,奶牛铁杆收纳架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH06K28B04S03,奶牛铁杆收纳架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH06K28B04S03,奶牛铁杆收纳架,material,API数据中该字段为空,请补充商品材质信息,L
YH06K28B04S03,奶牛铁杆收纳架,weight,API数据中该字段为空,请补充商品重量,L
YH06K28B04S03,奶牛铁杆收纳架,color,API数据中该字段为空,请补充商品颜色信息,L
YH06K28B04S06,奶牛铁杆收纳架,main_image,API数据中该字段为空,请上传商品主图,M
